"PRODUCT_ID";"BRAND_NAME";"PRODUCT_NAME";"PRODUCT_SUBCATEGORY";"PRODUCT_CATEGORY";"PRODUCT_DEPARTMENT";"PRODUCT_FAMILY"
657;"Bravo";"Bravo Fancy Canned Oysters";"Oysters";"Canned Oysters";"Canned Foods";"Food"
658;"Bravo";"Bravo Fancy Canned Sardines";"Sardines";"Canned Sardines";"Canned Foods";"Food"
659;"Bravo";"Bravo Rice Soup";"Soup";"Canned Soup";"Canned Foods";"Food"
660;"Applause";"Applause Canned Mixed Fruit";"Canned Fruit";"Fruit";"Canned Products";"Food"
661;"Applause";"Applause Canned Peaches";"Canned Fruit";"Fruit";"Canned Products";"Food"
662;"Prelude";"Prelude Rosy Sunglasses";"Sunglasses";"Specialty";"Carousel";"Non-Consumable"
663;"Akron";"Akron Eyeglass Screwdriver";"Screwdrivers";"Hardware";"Checkout";"Non-Consumable"
664;"Akron";"Akron City Map";"Maps";"Miscellaneous";"Checkout";"Non-Consumable"
665;"Gorilla";"Gorilla Low Fat Cottage Cheese";"Cottage Cheese";"Dairy";"Dairy";"Food"
666;"Gorilla";"Gorilla Low Fat Sour Cream";"Sour Cream";"Dairy";"Dairy";"Food"
667;"Gorilla";"Gorilla Sour Cream";"Sour Cream";"Dairy";"Dairy";"Food"
668;"Gorilla";"Gorilla Jack Cheese";"Cheese";"Dairy";"Dairy";"Food"
669;"Gorilla";"Gorilla Muenster Cheese";"Cheese";"Dairy";"Dairy";"Food"
670;"Gorilla";"Gorilla String Cheese";"Cheese";"Dairy";"Dairy";"Food"
671;"Gorilla";"Gorilla Low Fat String Cheese";"Cheese";"Dairy";"Dairy";"Food"
672;"Gorilla";"Gorilla Havarti Cheese";"Cheese";"Dairy";"Dairy";"Food"
673;"Gorilla";"Gorilla Head Cheese";"Cheese";"Dairy";"Dairy";"Food"
674;"Gorilla";"Gorilla Cheese Spread";"Cheese";"Dairy";"Dairy";"Food"
675;"Gorilla";"Gorilla Sharp Cheddar Cheese";"Cheese";"Dairy";"Dairy";"Food"
676;"Gorilla";"Gorilla Mild Cheddar Cheese";"Cheese";"Dairy";"Dairy";"Food"
677;"Gorilla";"Gorilla Large Curd Cottage Cheese";"Cottage Cheese";"Dairy";"Dairy";"Food"
678;"Gorilla";"Gorilla 2% Milk";"Milk";"Dairy";"Dairy";"Drink"
679;"Gorilla";"Gorilla Buttermilk";"Milk";"Dairy";"Dairy";"Drink"
680;"Gorilla";"Gorilla Chocolate Milk";"Milk";"Dairy";"Dairy";"Drink"
681;"Gorilla";"Gorilla 1% Milk";"Milk";"Dairy";"Dairy";"Drink"
682;"Gorilla";"Gorilla Whole Milk";"Milk";"Dairy";"Dairy";"Drink"
683;"Gorilla";"Gorilla Strawberry Yogurt";"Yogurt";"Dairy";"Dairy";"Food"
684;"Gorilla";"Gorilla Blueberry Yogurt";"Yogurt";"Dairy";"Dairy";"Food"
685;"Cutting Edge";"Cutting Edge Chicken Hot Dogs";"Hot Dogs";"Meat";"Deli";"Food"
686;"Cutting Edge";"Cutting Edge Pimento Loaf";"Bologna";"Meat";"Deli";"Food"
687;"Cutting Edge";"Cutting Edge Beef Bologna";"Bologna";"Meat";"Deli";"Food"
688;"Cutting Edge";"Cutting Edge Low Fat Bologna";"Bologna";"Meat";"Deli";"Food"
689;"Cutting Edge";"Cutting Edge Turkey Hot Dogs";"Hot Dogs";"Meat";"Deli";"Food"
690;"Cutting Edge";"Cutting Edge Foot-Long Hot Dogs";"Hot Dogs";"Meat";"Deli";"Food"
691;"Cutting Edge";"Cutting Edge Low Fat Cole Slaw";"Deli Salads";"Side Dishes";"Deli";"Food"
692;"Cutting Edge";"Cutting Edge Cole Slaw";"Deli Salads";"Side Dishes";"Deli";"Food"
693;"Cutting Edge";"Cutting Edge Roasted Chicken";"Fresh Chicken";"Meat";"Deli";"Food"
694;"Cutting Edge";"Cutting Edge Corned Beef";"Deli Meats";"Meat";"Deli";"Food"
695;"Cutting Edge";"Cutting Edge Sliced Turkey";"Deli Meats";"Meat";"Deli";"Food"
696;"Cutting Edge";"Cutting Edge Sliced Ham";"Deli Meats";"Meat";"Deli";"Food"
697;"Cutting Edge";"Cutting Edge Potato Salad";"Deli Salads";"Side Dishes";"Deli";"Food"
698;"Cutting Edge";"Cutting Edge Sliced Chicken";"Deli Meats";"Meat";"Deli";"Food"
699;"Jumbo";"Jumbo Small Brown Eggs";"Eggs";"Eggs";"Eggs";"Food"
700;"Jumbo";"Jumbo Large Brown Eggs";"Eggs";"Eggs";"Eggs";"Food"
701;"Jumbo";"Jumbo Small Eggs";"Eggs";"Eggs";"Eggs";"Food"
702;"Jumbo";"Jumbo Large Eggs";"Eggs";"Eggs";"Eggs";"Food"
703;"Jumbo";"Jumbo Egg Substitute";"Eggs";"Eggs";"Eggs";"Food"
704;"Imagine";"Imagine Low Fat Waffles";"Waffles";"Breakfast Foods";"Frozen Foods";"Food"
705;"Imagine";"Imagine Orange Popsicles";"Popsicles";"Frozen Desserts";"Frozen Foods";"Food"
706;"Imagine";"Imagine Frozen Chicken Breast";"Frozen Chicken";"Meat";"Frozen Foods";"Food"
707;"Imagine";"Imagine Frozen Pancakes";"Pancakes";"Breakfast Foods";"Frozen Foods";"Food"
708;"Imagine";"Imagine Low Fat French Fries";"French Fries";"Vegetables";"Frozen Foods";"Food"
709;"Imagine";"Imagine Frozen Sausage Pizza";"Pizza";"Pizza";"Frozen Foods";"Food"
710;"Imagine";"Imagine Blueberry Waffles";"Waffles";"Breakfast Foods";"Frozen Foods";"Food"
711;"Imagine";"Imagine Fajita French Fries";"French Fries";"Vegetables";"Frozen Foods";"Food"
712;"Imagine";"Imagine Waffles";"Waffles";"Breakfast Foods";"Frozen Foods";"Food"
713;"Imagine";"Imagine Frozen Pepperoni Pizza";"Pizza";"Pizza";"Frozen Foods";"Food"
714;"Imagine";"Imagine Frozen Cheese Pizza";"Pizza";"Pizza";"Frozen Foods";"Food"
715;"Imagine";"Imagine Frozen Mushroom Pizza";"Pizza";"Pizza";"Frozen Foods";"Food"
716;"Imagine";"Imagine Apple Cinnamon Waffles";"Waffles";"Breakfast Foods";"Frozen Foods";"Food"
717;"Imagine";"Imagine Frozen Carrots";"Frozen Vegetables";"Vegetables";"Frozen Foods";"Food"
718;"Imagine";"Imagine Turkey TV Dinner";"TV Dinner";"Frozen Entrees";"Frozen Foods";"Food"
719;"Imagine";"Imagine Chicken TV Dinner";"TV Dinner";"Frozen Entrees";"Frozen Foods";"Food"
720;"Imagine";"Imagine Beef TV Dinner";"TV Dinner";"Frozen Entrees";"Frozen Foods";"Food"
721;"Imagine";"Imagine Pancake Mix";"Pancake Mix";"Breakfast Foods";"Frozen Foods";"Food"
722;"Imagine";"Imagine Grape Popsicles";"Popsicles";"Frozen Desserts";"Frozen Foods";"Food"
723;"Imagine";"Imagine Home Style French Fries";"French Fries";"Vegetables";"Frozen Foods";"Food"
724;"Imagine";"Imagine Lime Popsicles";"Popsicles";"Frozen Desserts";"Frozen Foods";"Food"
725;"Imagine";"Imagine Ice Cream";"Ice Cream";"Frozen Desserts";"Frozen Foods";"Food"
726;"Imagine";"Imagine Ice Cream Sandwich";"Ice Cream";"Frozen Desserts";"Frozen Foods";"Food"
727;"Imagine";"Imagine Frozen Cauliflower";"Frozen Vegetables";"Vegetables";"Frozen Foods";"Food"
728;"Imagine";"Imagine Frozen Broccoli";"Frozen Vegetables";"Vegetables";"Frozen Foods";"Food"
729;"Imagine";"Imagine Frozen Corn";"Frozen Vegetables";"Vegetables";"Frozen Foods";"Food"
730;"Imagine";"Imagine Frozen Peas";"Frozen Vegetables";"Vegetables";"Frozen Foods";"Food"
731;"Imagine";"Imagine Popsicles";"Ice Cream";"Frozen Desserts";"Frozen Foods";"Food"
732;"Imagine";"Imagine Frozen Chicken Thighs";"Frozen Chicken";"Meat";"Frozen Foods";"Food"
733;"Imagine";"Imagine Frozen Chicken Wings";"Frozen Chicken";"Meat";"Frozen Foods";"Food"
734;"Imagine";"Imagine Lemon Popsicles";"Popsicles";"Frozen Desserts";"Frozen Foods";"Food"
735;"Consolidated";"Consolidated Silky Smooth Hair Conditioner";"Conditioner";"Bathroom Products";"Health and Hygiene";"Non-Consumable"
1441;"Hermanos";"Hermanos Squash";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1442;"Hermanos";"Hermanos Limes";"Fresh Fruit";"Fruit";"Produce";"Food"
1443;"Hermanos";"Hermanos Firm Tofu";"Tofu";"Packaged Vegetables";"Produce";"Food"
1444;"Hermanos";"Hermanos Almonds";"Nuts";"Specialty";"Produce";"Food"
1445;"Hermanos";"Hermanos Macintosh Apples";"Fresh Fruit";"Fruit";"Produce";"Food"
1446;"Hermanos";"Hermanos Golden Delcious Apples";"Fresh Fruit";"Fruit";"Produce";"Food"
1447;"Hermanos";"Hermanos Red Delcious Apples";"Fresh Fruit";"Fruit";"Produce";"Food"
1448;"Hermanos";"Hermanos Lemons";"Fresh Fruit";"Fruit";"Produce";"Food"
1449;"Hermanos";"Hermanos Fancy Plums";"Fresh Fruit";"Fruit";"Produce";"Food"
1450;"Hermanos";"Hermanos Plums";"Fresh Fruit";"Fruit";"Produce";"Food"
1451;"Hermanos";"Hermanos Peaches";"Fresh Fruit";"Fruit";"Produce";"Food"
1452;"Hermanos";"Hermanos Broccoli";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1453;"Hermanos";"Hermanos Mandarin Oranges";"Fresh Fruit";"Fruit";"Produce";"Food"
1454;"Hermanos";"Hermanos Mixed Nuts";"Nuts";"Specialty";"Produce";"Food"
1455;"Hermanos";"Hermanos Canned Peanuts";"Nuts";"Specialty";"Produce";"Food"
1456;"Hermanos";"Hermanos Sweet Onion";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1457;"Hermanos";"Hermanos Cantelope";"Fresh Fruit";"Fruit";"Produce";"Food"
1458;"Hermanos";"Hermanos Honey Dew";"Fresh Fruit";"Fruit";"Produce";"Food"
1459;"Hermanos";"Hermanos Fuji Apples";"Fresh Fruit";"Fruit";"Produce";"Food"
1460;"Hermanos";"Hermanos Walnuts";"Nuts";"Specialty";"Produce";"Food"
1461;"Hermanos";"Hermanos Oranges";"Fresh Fruit";"Fruit";"Produce";"Food"
1462;"Hermanos";"Hermanos Tangerines";"Fresh Fruit";"Fruit";"Produce";"Food"
1463;"Hermanos";"Hermanos Party Nuts";"Nuts";"Specialty";"Produce";"Food"
1464;"Amigo";"Amigo Lox";"Fresh Fish";"Seafood";"Seafood";"Food"
1465;"Amigo";"Amigo Scallops";"Shellfish";"Seafood";"Seafood";"Food"
1466;"Fort West";"Fort West Low Fat Cookies";"Cookies";"Snack Foods";"Snack Foods";"Food"
1467;"Fort West";"Fort West BBQ Potato Chips";"Chips";"Snack Foods";"Snack Foods";"Food"
1468;"Fort West";"Fort West Corn Chips";"Chips";"Snack Foods";"Snack Foods";"Food"
1469;"Fort West";"Fort West Low Fat BBQ Chips";"Chips";"Snack Foods";"Snack Foods";"Food"
1470;"Fort West";"Fort West Sugar Cookies";"Cookies";"Snack Foods";"Snack Foods";"Food"
1471;"Fort West";"Fort West Chocolate Chip Cookies";"Cookies";"Snack Foods";"Snack Foods";"Food"
1472;"Fort West";"Fort West Fudge Cookies";"Cookies";"Snack Foods";"Snack Foods";"Food"
1473;"Fort West";"Fort West Fudge Brownies";"Cookies";"Snack Foods";"Snack Foods";"Food"
1474;"Fort West";"Fort West Potato Chips";"Chips";"Snack Foods";"Snack Foods";"Food"
1475;"Fort West";"Fort West Lemon Cookies";"Cookies";"Snack Foods";"Snack Foods";"Food"
1476;"Fort West";"Fort West Graham Crackers";"Cookies";"Snack Foods";"Snack Foods";"Food"
1477;"Fort West";"Fort West Cheese Crackers";"Crackers";"Snack Foods";"Snack Foods";"Food"
1478;"Fort West";"Fort West Buttered Popcorn";"Popcorn";"Snack Foods";"Snack Foods";"Food"
1479;"Fort West";"Fort West No Salt Popcorn";"Popcorn";"Snack Foods";"Snack Foods";"Food"
1480;"Fort West";"Fort West Low Fat Popcorn";"Popcorn";"Snack Foods";"Snack Foods";"Food"
1481;"Fort West";"Fort West Salsa Dip";"Dips";"Snack Foods";"Snack Foods";"Food"
1482;"Fort West";"Fort West Avocado Dip";"Dips";"Snack Foods";"Snack Foods";"Food"
1483;"Fort West";"Fort West Salted Pretzels";"Pretzels";"Snack Foods";"Snack Foods";"Food"
1484;"Fort West";"Fort West Cheese Dip";"Dips";"Snack Foods";"Snack Foods";"Food"
1485;"Fort West";"Fort West Fondue Mix";"Dips";"Snack Foods";"Snack Foods";"Food"
1486;"Fort West";"Fort West Mini Donuts";"Donuts";"Snack Foods";"Snack Foods";"Food"
1487;"Fort West";"Fort West Beef Jerky";"Dried Meat";"Snack Foods";"Snack Foods";"Food"
1488;"Fort West";"Fort West Chocolate Donuts";"Donuts";"Snack Foods";"Snack Foods";"Food"
1489;"Fort West";"Fort West Low Fat Chips";"Chips";"Snack Foods";"Snack Foods";"Food"
1490;"Fort West";"Fort West Sesame Crackers";"Crackers";"Snack Foods";"Snack Foods";"Food"
1491;"Fort West";"Fort West Frosted Cookies";"Cookies";"Snack Foods";"Snack Foods";"Food"
1492;"Fort West";"Fort West Dried Apples";"Dried Fruit";"Snack Foods";"Snack Foods";"Food"
1493;"Fort West";"Fort West Apple Fruit Roll";"Dried Fruit";"Snack Foods";"Snack Foods";"Food"
1494;"Fort West";"Fort West Strawberry Fruit Roll";"Dried Fruit";"Snack Foods";"Snack Foods";"Food"
1495;"Fort West";"Fort West Raspberry Fruit Roll";"Dried Fruit";"Snack Foods";"Snack Foods";"Food"
1496;"Fort West";"Fort West Grape Fruit Roll";"Dried Fruit";"Snack Foods";"Snack Foods";"Food"
1497;"Fort West";"Fort West Dried Dates";"Dried Fruit";"Snack Foods";"Snack Foods";"Food"
1498;"Fort West";"Fort West Raisins";"Dried Fruit";"Snack Foods";"Snack Foods";"Food"
1499;"Fort West";"Fort West Golden Raisins";"Dried Fruit";"Snack Foods";"Snack Foods";"Food"
1500;"Fort West";"Fort West Dried Apricots";"Dried Fruit";"Snack Foods";"Snack Foods";"Food"
1501;"Fort West";"Fort West Frosted Donuts";"Donuts";"Snack Foods";"Snack Foods";"Food"
1502;"Gulf Coast";"Gulf Coast Tasty Candy Bar";"Chocolate Candy";"Candy";"Snacks";"Food"
1503;"Gulf Coast";"Gulf Coast Mint Chocolate Bar";"Chocolate Candy";"Candy";"Snacks";"Food"
1504;"Gulf Coast";"Gulf Coast Malted Milk Balls";"Chocolate Candy";"Candy";"Snacks";"Food"
1505;"Gulf Coast";"Gulf Coast Semi-Sweet Chocolate Bar";"Chocolate Candy";"Candy";"Snacks";"Food"
1506;"Gulf Coast";"Gulf Coast Bubble Gum";"Gum";"Candy";"Snacks";"Food"
1507;"Gulf Coast";"Gulf Coast Spicy Mints";"Hard Candy";"Candy";"Snacks";"Food"
1508;"Gulf Coast";"Gulf Coast Mints";"Hard Candy";"Candy";"Snacks";"Food"
1509;"Gulf Coast";"Gulf Coast White Chocolate Bar";"Chocolate Candy";"Candy";"Snacks";"Food"
1510;"Jardon";"Jardon Ravioli";"Pasta";"Starchy Foods";"Starchy Foods";"Food"
1511;"Jardon";"Jardon Manicotti";"Pasta";"Starchy Foods";"Starchy Foods";"Food"
1512;"Jardon";"Jardon Spaghetti";"Pasta";"Starchy Foods";"Starchy Foods";"Food"
1513;"Jardon";"Jardon Thai Rice";"Rice";"Starchy Foods";"Starchy Foods";"Food"
1514;"Jardon";"Jardon Rice Medly";"Rice";"Starchy Foods";"Starchy Foods";"Food"
1515;"Top Measure";"Top Measure Imported Beer";"Beer";"Beer and Wine";"Alcoholic Beverages";"Drink"
1516;"Top Measure";"Top Measure Light Wine";"Wine";"Beer and Wine";"Alcoholic Beverages";"Drink"
1517;"Top Measure";"Top Measure Chardonnay Wine";"Wine";"Beer and Wine";"Alcoholic Beverages";"Drink"
1518;"Top Measure";"Top Measure Chablis Wine";"Wine";"Beer and Wine";"Alcoholic Beverages";"Drink"
1519;"Top Measure";"Top Measure Merlot Wine";"Wine";"Beer and Wine";"Alcoholic Beverages";"Drink"
1520;"Top Measure";"Top Measure Chardonnay";"Wine";"Beer and Wine";"Alcoholic Beverages";"Drink"
1521;"Top Measure";"Top Measure White Zinfandel Wine";"Wine";"Beer and Wine";"Alcoholic Beverages";"Drink"
1522;"Top Measure";"Top Measure Light Beer";"Beer";"Beer and Wine";"Alcoholic Beverages";"Drink"
1523;"Modell";"Modell Pumpernickel Bread";"Sliced Bread";"Bread";"Baked Goods";"Food"
1524;"Modell";"Modell White Bread";"Sliced Bread";"Bread";"Baked Goods";"Food"
1525;"Modell";"Modell Rye Bread";"Sliced Bread";"Bread";"Baked Goods";"Food"
1526;"Modell";"Modell English Muffins";"Muffins";"Bread";"Baked Goods";"Food"
1527;"Modell";"Modell Cranberry Muffins";"Muffins";"Bread";"Baked Goods";"Food"
1528;"Modell";"Modell Muffins";"Muffins";"Bread";"Baked Goods";"Food"
1529;"Modell";"Modell Bagels";"Bagels";"Bread";"Baked Goods";"Food"
1530;"Modell";"Modell Blueberry Muffins";"Muffins";"Bread";"Baked Goods";"Food"
1531;"Modell";"Modell Wheat Bread";"Sliced Bread";"Bread";"Baked Goods";"Food"
1532;"CDR";"CDR Sesame Oil";"Cooking Oil";"Baking Goods";"Baking Goods";"Food"
1533;"CDR";"CDR Chunky Peanut Butter";"Peanut Butter";"Jams and Jellies";"Baking Goods";"Food"
1534;"CDR";"CDR Hot Chocolate";"Chocolate";"Hot Beverages";"Beverages";"Drink"
1535;"CDR";"CDR Brown Sugar";"Sugar";"Baking Goods";"Baking Goods";"Food"
1536;"CDR";"CDR White Sugar";"Sugar";"Baking Goods";"Baking Goods";"Food"
1537;"CDR";"CDR French Roast Coffee";"Coffee";"Hot Beverages";"Beverages";"Drink"
1538;"CDR";"CDR Decaf Coffee";"Coffee";"Hot Beverages";"Beverages";"Drink"
1539;"CDR";"CDR Regular Coffee";"Coffee";"Hot Beverages";"Beverages";"Drink"
1540;"CDR";"CDR Vegetable Oil";"Cooking Oil";"Baking Goods";"Baking Goods";"Food"
1541;"CDR";"CDR Corn Oil";"Cooking Oil";"Baking Goods";"Baking Goods";"Food"
1542;"CDR";"CDR Tomato Sauce";"Sauces";"Baking Goods";"Baking Goods";"Food"
1543;"CDR";"CDR Canola Oil";"Cooking Oil";"Baking Goods";"Baking Goods";"Food"
1544;"CDR";"CDR Grape Preserves";"Preserves";"Jams and Jellies";"Baking Goods";"Food"
1545;"CDR";"CDR Columbian Coffee";"Coffee";"Hot Beverages";"Beverages";"Drink"
1546;"CDR";"CDR Strawberry Jelly";"Jelly";"Jams and Jellies";"Baking Goods";"Food"
1547;"CDR";"CDR Pepper";"Spices";"Baking Goods";"Baking Goods";"Food"
1548;"CDR";"CDR Low Fat Apple Butter";"Preserves";"Jams and Jellies";"Baking Goods";"Food"
1549;"CDR";"CDR Salt";"Spices";"Baking Goods";"Baking Goods";"Food"
1550;"CDR";"CDR Apple Butter";"Preserves";"Jams and Jellies";"Baking Goods";"Food"
1551;"CDR";"CDR Oregano";"Spices";"Baking Goods";"Baking Goods";"Food"
1552;"CDR";"CDR Apple Jelly";"Jelly";"Jams and Jellies";"Baking Goods";"Food"
1553;"CDR";"CDR Grape Jam";"Jam";"Jams and Jellies";"Baking Goods";"Food"
1554;"CDR";"CDR Apple Jam";"Jam";"Jams and Jellies";"Baking Goods";"Food"
1555;"CDR";"CDR Strawberry Jam";"Jam";"Jams and Jellies";"Baking Goods";"Food"
1556;"CDR";"CDR Creamy Peanut Butter";"Peanut Butter";"Jams and Jellies";"Baking Goods";"Food"
1557;"CDR";"CDR Strawberry Preserves";"Preserves";"Jams and Jellies";"Baking Goods";"Food"
1558;"CDR";"CDR Extra Chunky Peanut Butter";"Peanut Butter";"Jams and Jellies";"Baking Goods";"Food"
1559;"CDR";"CDR Apple Preserves";"Preserves";"Jams and Jellies";"Baking Goods";"Food"
1560;"CDR";"CDR Grape Jelly";"Jelly";"Jams and Jellies";"Baking Goods";"Food"
911;"BBB Best";"BBB Best Chunky Peanut Butter";"Peanut Butter";"Jams and Jellies";"Baking Goods";"Food"
912;"BBB Best";"BBB Best Hot Chocolate";"Chocolate";"Hot Beverages";"Beverages";"Drink"
913;"BBB Best";"BBB Best Brown Sugar";"Sugar";"Baking Goods";"Baking Goods";"Food"
914;"BBB Best";"BBB Best White Sugar";"Sugar";"Baking Goods";"Baking Goods";"Food"
915;"BBB Best";"BBB Best French Roast Coffee";"Coffee";"Hot Beverages";"Beverages";"Drink"
916;"BBB Best";"BBB Best Decaf Coffee";"Coffee";"Hot Beverages";"Beverages";"Drink"
917;"BBB Best";"BBB Best Regular Coffee";"Coffee";"Hot Beverages";"Beverages";"Drink"
918;"BBB Best";"BBB Best Vegetable Oil";"Cooking Oil";"Baking Goods";"Baking Goods";"Food"
919;"BBB Best";"BBB Best Corn Oil";"Cooking Oil";"Baking Goods";"Baking Goods";"Food"
920;"BBB Best";"BBB Best Tomato Sauce";"Sauces";"Baking Goods";"Baking Goods";"Food"
921;"BBB Best";"BBB Best Canola Oil";"Cooking Oil";"Baking Goods";"Baking Goods";"Food"
922;"BBB Best";"BBB Best Grape Preserves";"Preserves";"Jams and Jellies";"Baking Goods";"Food"
923;"BBB Best";"BBB Best Columbian Coffee";"Coffee";"Hot Beverages";"Beverages";"Drink"
924;"BBB Best";"BBB Best Strawberry Jelly";"Jelly";"Jams and Jellies";"Baking Goods";"Food"
925;"BBB Best";"BBB Best Pepper";"Spices";"Baking Goods";"Baking Goods";"Food"
926;"BBB Best";"BBB Best Low Fat Apple Butter";"Preserves";"Jams and Jellies";"Baking Goods";"Food"
927;"BBB Best";"BBB Best Salt";"Spices";"Baking Goods";"Baking Goods";"Food"
928;"BBB Best";"BBB Best Apple Butter";"Preserves";"Jams and Jellies";"Baking Goods";"Food"
929;"BBB Best";"BBB Best Oregano";"Spices";"Baking Goods";"Baking Goods";"Food"
930;"BBB Best";"BBB Best Apple Jelly";"Jelly";"Jams and Jellies";"Baking Goods";"Food"
931;"BBB Best";"BBB Best Grape Jam";"Jam";"Jams and Jellies";"Baking Goods";"Food"
932;"BBB Best";"BBB Best Apple Jam";"Jam";"Jams and Jellies";"Baking Goods";"Food"
933;"BBB Best";"BBB Best Strawberry Jam";"Jam";"Jams and Jellies";"Baking Goods";"Food"
934;"BBB Best";"BBB Best Creamy Peanut Butter";"Peanut Butter";"Jams and Jellies";"Baking Goods";"Food"
935;"BBB Best";"BBB Best Strawberry Preserves";"Preserves";"Jams and Jellies";"Baking Goods";"Food"
936;"BBB Best";"BBB Best Extra Chunky Peanut Butter";"Peanut Butter";"Jams and Jellies";"Baking Goods";"Food"
937;"BBB Best";"BBB Best Apple Preserves";"Preserves";"Jams and Jellies";"Baking Goods";"Food"
938;"BBB Best";"BBB Best Grape Jelly";"Jelly";"Jams and Jellies";"Baking Goods";"Food"
939;"Fabulous";"Fabulous Berry Juice";"Juice";"Pure Juice Beverages";"Beverages";"Drink"
940;"Fabulous";"Fabulous Mango Drink";"Flavored Drinks";"Drinks";"Beverages";"Drink"
941;"Fabulous";"Fabulous Strawberry Drink";"Flavored Drinks";"Drinks";"Beverages";"Drink"
942;"Fabulous";"Fabulous Cream Soda";"Soda";"Carbonated Beverages";"Beverages";"Drink"
943;"Fabulous";"Fabulous Diet Soda";"Soda";"Carbonated Beverages";"Beverages";"Drink"
944;"Fabulous";"Fabulous Cola";"Soda";"Carbonated Beverages";"Beverages";"Drink"
945;"Fabulous";"Fabulous Diet Cola";"Soda";"Carbonated Beverages";"Beverages";"Drink"
946;"Fabulous";"Fabulous Orange Juice";"Juice";"Pure Juice Beverages";"Beverages";"Drink"
947;"Fabulous";"Fabulous Cranberry Juice";"Juice";"Pure Juice Beverages";"Beverages";"Drink"
948;"Fabulous";"Fabulous Apple Juice";"Juice";"Pure Juice Beverages";"Beverages";"Drink"
949;"Fabulous";"Fabulous Apple Drink";"Flavored Drinks";"Drinks";"Beverages";"Drink"
950;"Special";"Special Oatmeal";"Cereal";"Breakfast Foods";"Breakfast Foods";"Food"
951;"Special";"Special Corn Puffs";"Cereal";"Breakfast Foods";"Breakfast Foods";"Food"
952;"Special";"Special Wheat Puffs";"Cereal";"Breakfast Foods";"Breakfast Foods";"Food"
953;"Special";"Special Grits";"Cereal";"Breakfast Foods";"Breakfast Foods";"Food"
954;"Just Right";"Just Right Canned Beets";"Canned Vegetables";"Vegetables";"Canned Foods";"Food"
955;"Just Right";"Just Right Creamed Corn";"Canned Vegetables";"Vegetables";"Canned Foods";"Food"
956;"Just Right";"Just Right Canned String Beans";"Canned Vegetables";"Vegetables";"Canned Foods";"Food"
957;"Just Right";"Just Right Chicken Soup";"Soup";"Canned Soup";"Canned Foods";"Food"
958;"Just Right";"Just Right Canned Yams";"Canned Vegetables";"Vegetables";"Canned Foods";"Food"
959;"Just Right";"Just Right Vegetable Soup";"Soup";"Canned Soup";"Canned Foods";"Food"
960;"Just Right";"Just Right Canned Tomatos";"Canned Vegetables";"Vegetables";"Canned Foods";"Food"
961;"Just Right";"Just Right Noodle Soup";"Soup";"Canned Soup";"Canned Foods";"Food"
962;"Just Right";"Just Right Regular Ramen Soup";"Soup";"Canned Soup";"Canned Foods";"Food"
963;"Just Right";"Just Right Chicken Noodle Soup";"Soup";"Canned Soup";"Canned Foods";"Food"
964;"Just Right";"Just Right Turkey Noodle Soup";"Soup";"Canned Soup";"Canned Foods";"Food"
965;"Just Right";"Just Right Beef Soup";"Soup";"Canned Soup";"Canned Foods";"Food"
966;"Just Right";"Just Right Canned Peas";"Canned Vegetables";"Vegetables";"Canned Foods";"Food"
967;"Just Right";"Just Right Chicken Ramen Soup";"Soup";"Canned Soup";"Canned Foods";"Food"
968;"Just Right";"Just Right Canned Tuna in Water";"Tuna";"Canned Tuna";"Canned Foods";"Food"
969;"Just Right";"Just Right Canned Tuna in Oil";"Tuna";"Canned Tuna";"Canned Foods";"Food"
970;"Just Right";"Just Right Large Canned Shrimp";"Shrimp";"Canned Shrimp";"Canned Foods";"Food"
971;"Just Right";"Just Right Fancy Canned Anchovies";"Anchovies";"Canned Anchovies";"Canned Foods";"Food"
972;"Just Right";"Just Right Fancy Canned Clams";"Clams";"Canned Clams";"Canned Foods";"Food"
973;"Just Right";"Just Right Fancy Canned Oysters";"Oysters";"Canned Oysters";"Canned Foods";"Food"
974;"Just Right";"Just Right Fancy Canned Sardines";"Sardines";"Canned Sardines";"Canned Foods";"Food"
975;"Just Right";"Just Right Rice Soup";"Soup";"Canned Soup";"Canned Foods";"Food"
976;"Big City";"Big City Canned Mixed Fruit";"Canned Fruit";"Fruit";"Canned Products";"Food"
977;"Big City";"Big City Canned Peaches";"Canned Fruit";"Fruit";"Canned Products";"Food"
978;"Symphony";"Symphony Rosy Sunglasses";"Sunglasses";"Specialty";"Carousel";"Non-Consumable"
979;"James Bay";"James Bay Eyeglass Screwdriver";"Screwdrivers";"Hardware";"Checkout";"Non-Consumable"
980;"James Bay";"James Bay City Map";"Maps";"Miscellaneous";"Checkout";"Non-Consumable"
981;"Even Better";"Even Better Low Fat Cottage Cheese";"Cottage Cheese";"Dairy";"Dairy";"Food"
982;"Even Better";"Even Better Low Fat Sour Cream";"Sour Cream";"Dairy";"Dairy";"Food"
983;"Even Better";"Even Better Sour Cream";"Sour Cream";"Dairy";"Dairy";"Food"
984;"Even Better";"Even Better Jack Cheese";"Cheese";"Dairy";"Dairy";"Food"
985;"Even Better";"Even Better Muenster Cheese";"Cheese";"Dairy";"Dairy";"Food"
986;"Even Better";"Even Better String Cheese";"Cheese";"Dairy";"Dairy";"Food"
